"customer_id";"total_orders";"total_quantity";"total_revenue";"first_purchase_ts";"last_purchase_ts";"customer_lifetime_days"
14414;7;2512.0;1496.98;"2011-02-23";"2011-09-26";215
14415;13;3011.0;5900.28;"2011-01-06";"2011-12-07";335
14416;2;326.0;490.22;"2011-02-24";"2011-07-28";154
14418;3;1711.0;1937.25;"2011-06-30";"2011-10-26";118
14419;6;487.0;1058.06;"2011-01-25";"2011-11-27";306
14420;1;334.0;387.52;"2011-09-08";"2011-09-09";1
14421;2;365.0;813.11;"2011-11-23";"2011-12-04";11
14422;6;2906.0;4263.64;"2010-12-02";"2011-11-14";347
14423;1;120.0;265.2;"2011-11-17";"2011-11-17";0
14424;1;48.0;322.08;"2011-08-25";"2011-08-25";0
14426;10;2699.0;4481.67;"2011-01-17";"2011-08-23";218
14427;2;228.0;363.34;"2010-12-15";"2011-11-23";343
14428;5;436.0;1244.83;"2011-04-06";"2011-11-03";211
14431;1;130.0;470.36;"2011-06-10";"2011-06-10";0
14432;6;2070.0;2255.51;"2011-01-10";"2011-11-16";310
14434;6;368.0;1372.8;"2010-12-08";"2011-11-29";356
14436;1;129.0;89.06;"2011-09-09";"2011-09-09";0
14437;1;60.0;63.0;"2011-01-18";"2011-01-18";0
14438;1;82.0;131.9;"2011-06-05";"2011-06-05";0
14439;1;526.0;2661.24;"2011-04-26";"2011-04-26";0
14440;5;588.0;2357.68;"2011-01-19";"2011-11-10";295
14441;4;446.0;1712.89;"2011-02-14";"2011-11-03";262
14442;2;482.0;1589.82;"2011-05-06";"2011-11-30";208
14443;4;938.0;1420.2;"2010-12-20";"2011-12-07";352
14446;4;933.0;1039.58;"2011-06-09";"2011-11-04";148
14447;5;571.0;1163.23;"2010-12-13";"2011-12-08";360
14448;2;104.0;375.35;"2011-01-28";"2011-10-07";252
14449;4;757.0;907.1;"2010-12-06";"2011-11-22";351
14450;3;241.0;483.25;"2011-01-06";"2011-10-26";293
14451;2;389.0;662.59;"2011-11-28";"2011-12-08";10
14452;2;119.0;264.44;"2011-09-21";"2011-10-02";11
14453;1;49.0;119.93;"2010-12-02";"2010-12-02";0
14456;9;2908.0;3062.4;"2011-03-01";"2011-11-09";253
14457;1;88.0;113.64;"2011-05-24";"2011-05-24";0
14459;1;760.0;1837.92;"2011-03-30";"2011-03-30";0
14460;3;881.0;434.34;"2011-02-14";"2011-08-05";172
14461;3;766.0;2103.06;"2011-01-17";"2011-09-25";251
14462;11;964.0;2004.02;"2010-12-10";"2011-11-22";347
14463;3;179.0;529.62;"2011-02-16";"2011-11-29";286
14465;3;405.0;1058.62;"2011-06-10";"2011-10-23";135
14466;7;1006.0;2272.4;"2010-12-06";"2011-11-09";338
14467;4;278.0;598.76;"2011-01-19";"2011-08-25";218
14470;2;193.0;461.19;"2011-07-22";"2011-09-25";65
14472;8;1160.0;1936.84;"2010-12-06";"2011-10-02";300
14473;2;88.0;234.34;"2011-08-04";"2011-11-08";96
14474;1;140.0;547.66;"2011-01-17";"2011-01-18";1
14475;3;447.0;925.85;"2010-12-09";"2011-11-11";337
14476;1;132.0;215.7;"2011-10-03";"2011-10-03";0
14477;4;720.0;1309.6;"2010-12-14";"2011-08-05";234
14479;2;117.0;316.25;"2011-01-20";"2011-10-09";262
14480;1;143.0;279.05;"2011-09-30";"2011-09-30";0
14481;2;489.0;636.51;"2011-03-07";"2011-07-24";139
14482;6;1646.0;2068.15;"2011-01-31";"2011-11-04";277
14483;1;97.0;137.1;"2011-08-07";"2011-08-07";0
14484;1;210.0;321.92;"2010-12-15";"2010-12-15";0
14485;1;71.0;165.75;"2011-03-20";"2011-03-20";0
14487;6;735.0;1196.33;"2011-01-05";"2011-10-16";284
14488;1;799.0;1064.28;"2011-11-16";"2011-11-16";0
14489;1;299.0;463.38;"2011-11-28";"2011-11-28";0
14491;2;139.0;340.93;"2010-12-05";"2011-02-01";58
14493;5;1285.0;2383.24;"2011-01-14";"2011-10-17";276
14494;1;92.0;139.56;"2011-06-24";"2011-06-24";0
14495;2;62.0;123.8;"2010-12-14";"2011-07-07";205
14496;2;159.0;538.81;"2010-12-03";"2011-05-19";167
14497;1;235.0;475.37;"2011-05-31";"2011-06-01";1
14498;5;1098.0;1957.32;"2010-12-09";"2011-07-19";222
14499;3;501.0;815.32;"2011-05-31";"2011-08-14";75
14500;3;117.0;356.85;"2010-12-05";"2011-10-04";303
14501;2;161.0;251.21;"2010-12-17";"2011-04-26";130
14502;11;1498.0;2470.67;"2011-04-15";"2011-11-16";215
14503;6;2004.0;3543.26;"2011-01-14";"2011-11-15";305
14504;4;308.0;673.26;"2011-01-11";"2011-10-27";289
14505;8;2759.0;5905.64;"2011-02-03";"2011-11-30";300
14506;5;730.0;2012.17;"2010-12-15";"2011-11-20";340
14507;6;600.0;1383.18;"2011-03-02";"2011-11-20";263
14508;2;131.0;276.42;"2011-07-31";"2011-09-28";59
14511;5;784.0;1314.81;"2011-05-04";"2011-11-20";200
14512;2;122.0;275.28;"2010-12-06";"2011-11-11";340
14513;3;361.0;455.59;"2011-07-19";"2011-11-28";132
14514;3;589.0;1055.35;"2011-04-01";"2011-12-05";248
14515;6;1134.0;2102.09;"2010-12-01";"2011-11-18";352
14517;2;91.0;330.45;"2011-05-03";"2011-05-11";8
14518;1;278.0;174.37;"2011-11-23";"2011-11-23";0
14520;2;146.0;270.6;"2011-07-08";"2011-10-31";115
14522;4;525.0;974.54;"2011-07-10";"2011-12-07";150
14523;1;251.0;241.09;"2011-08-15";"2011-08-15";0
14524;9;676.0;1867.68;"2011-01-17";"2011-11-13";300
14525;9;2696.0;4332.2;"2010-12-10";"2011-11-07";332
14527;55;2089.0;8508.82;"2010-12-14";"2011-12-06";357
14528;1;278.0;364.22;"2011-03-30";"2011-03-30";0
14529;3;348.0;620.04;"2011-08-05";"2011-11-29";116
14530;6;1410.0;2925.91;"2010-12-13";"2011-09-22";283
14532;4;284.0;932.85;"2011-03-08";"2011-11-06";243
14533;7;4019.0;1949.72;"2011-03-08";"2011-11-29";266
14534;18;2047.0;4447.05;"2010-12-08";"2011-12-06";363
14535;3;1831.0;2864.19;"2011-06-20";"2011-11-29";162
14536;1;40.0;171.8;"2011-09-29";"2011-09-29";0
14537;1;120.0;355.56;"2011-12-02";"2011-12-02";0
14538;2;155.0;388.25;"2011-10-05";"2011-11-22";48
14539;2;428.0;537.48;"2011-02-01";"2011-09-11";222
14540;3;421.0;996.26;"2011-05-31";"2011-11-06";159
14541;8;647.0;1461.65;"2011-02-25";"2011-12-01";279
14542;1;19.0;103.25;"2010-12-10";"2010-12-10";0
14543;16;679.0;3630.33;"2010-12-03";"2011-11-20";352
14544;2;1543.0;2024.45;"2011-02-07";"2011-07-12";155
14546;5;1317.0;2578.09;"2011-02-27";"2011-12-02";278
14547;8;2668.0;4007.54;"2011-05-04";"2011-12-07";217
14548;2;256.0;652.8;"2011-04-12";"2011-05-04";22
14549;1;136.0;289.24;"2011-05-22";"2011-05-23";1
14550;2;394.0;765.62;"2011-02-01";"2011-10-02";243
14551;2;106.0;186.23;"2011-08-19";"2011-12-01";104
14552;1;91.0;165.07;"2011-04-10";"2011-04-10";0
14553;5;493.0;859.27;"2011-03-11";"2011-11-16";250
14554;4;1478.0;2381.04;"2010-12-05";"2011-10-05";304
14555;2;130.0;324.14;"2011-06-13";"2011-12-05";175
14557;1;510.0;788.38;"2011-10-12";"2011-10-12";0
14560;22;1260.0;2237.77;"2011-02-09";"2011-12-08";302
14561;3;1014.0;1080.76;"2010-12-15";"2011-11-06";326
14562;18;1834.0;5074.77;"2010-12-19";"2011-12-06";352
14565;4;1540.0;3099.12;"2011-02-07";"2011-11-29";295
14566;1;800.0;1432.0;"2011-08-03";"2011-08-03";0
14567;2;412.0;1530.36;"2011-06-08";"2011-12-05";180
14569;1;79.0;227.39;"2011-11-02";"2011-11-03";1
14570;2;95.0;218.06;"2011-08-10";"2011-08-11";1
14572;7;1428.0;2832.84;"2011-03-03";"2011-10-27";238
14573;9;544.0;1653.42;"2010-12-08";"2011-12-05";362
14576;1;12.0;35.4;"2010-12-08";"2010-12-08";0
14577;4;353.0;859.71;"2011-01-31";"2011-11-10";283
14578;1;240.0;168.63;"2011-10-28";"2011-10-28";0
14581;1;217.0;138.6;"2011-09-05";"2011-09-06";1
14582;1;73.0;114.11;"2011-02-28";"2011-02-28";0
14583;5;792.0;1052.55;"2010-12-12";"2011-11-29";352
14584;4;383.0;1042.26;"2011-01-04";"2011-12-08";338
14585;1;91.0;157.05;"2010-12-15";"2010-12-15";0
14586;1;444.0;237.36;"2011-08-21";"2011-08-21";0
14587;9;761.0;1601.14;"2010-12-16";"2011-11-22";341
14589;1;5.0;39.75;"2010-12-08";"2010-12-08";0
14591;4;1297.0;1447.14;"2011-09-13";"2011-11-22";70
14592;3;415.0;570.46;"2011-04-17";"2011-12-06";233
14593;3;332.0;617.99;"2011-08-03";"2011-12-06";125
14594;2;185.0;379.83;"2010-12-02";"2011-10-16";318
14595;6;978.0;1740.6;"2011-05-13";"2011-12-06";207
14597;2;577.0;883.15;"2010-12-01";"2011-09-28";301
14598;1;189.0;221.97;"2011-02-02";"2011-02-02";0
14600;1;125.0;393.33;"2011-06-05";"2011-06-05";0
14601;1;168.0;213.96;"2011-09-30";"2011-09-30";0
14603;1;400.0;660.0;"2011-08-28";"2011-08-28";0
14606;93;6224.0;12156.65;"2010-12-01";"2011-12-08";372
14607;14;11766.0;16569.5;"2011-01-13";"2011-09-26";256
14608;4;437.0;1785.15;"2011-02-03";"2011-10-24";263
14609;4;7026.0;601.56;"2011-01-19";"2011-11-10";295
14616;3;104.0;406.08;"2011-05-05";"2011-10-27";175
14618;3;264.0;553.44;"2011-03-16";"2011-10-07";205
14619;1;152.0;394.44;"2011-10-23";"2011-10-23";0
14620;2;214.0;412.78;"2011-07-31";"2011-11-29";121
14621;5;993.0;1788.36;"2010-12-06";"2011-11-03";332
14622;1;146.0;320.58;"2010-12-15";"2010-12-15";0
14623;5;419.0;889.25;"2010-12-09";"2011-11-08";334
14624;2;162.0;225.85;"2011-11-30";"2011-12-04";4
14625;2;335.0;899.63;"2011-02-11";"2011-12-08";300
14626;4;1403.0;2791.27;"2011-07-03";"2011-11-22";142
14628;2;272.0;671.96;"2011-09-27";"2011-10-30";33
14629;2;380.0;959.01;"2011-01-11";"2011-10-24";286
14631;3;622.0;1006.98;"2010-12-13";"2011-11-08";330
14632;1;96.0;114.56;"2011-09-22";"2011-09-22";0
14633;1;96.0;344.9;"2011-09-18";"2011-09-18";0
14636;2;241.0;609.85;"2011-04-05";"2011-09-11";159
14638;1;166.0;443.6;"2010-12-12";"2010-12-12";0
14639;6;1431.0;2984.49;"2010-12-06";"2011-07-11";217
14640;6;886.0;2125.08;"2011-02-18";"2011-12-01";286
14641;1;90.0;110.46;"2011-08-01";"2011-08-01";0
14642;1;76.0;96.12;"2011-12-01";"2011-12-01";0
14643;2;815.0;693.81;"2011-02-17";"2011-02-27";10
14644;2;258.0;830.76;"2011-06-17";"2011-11-16";152
14645;2;381.0;597.09;"2011-03-25";"2011-08-24";152
14646;73;196915.0;280206.02;"2010-12-01";"2011-12-09";373
14647;1;95.0;243.22;"2011-12-04";"2011-12-04";0
14649;4;1018.0;1417.29;"2011-10-21";"2011-11-23";33
14651;2;344.0;654.6;"2011-11-17";"2011-11-24";7
14652;1;53.0;114.18;"2011-11-04";"2011-11-04";0
14653;7;950.0;1947.55;"2011-03-03";"2011-11-17";259
14655;4;1089.0;1932.23;"2011-07-21";"2011-11-14";116
14656;2;120.0;291.05;"2011-02-22";"2011-08-02";161
14657;4;466.0;848.22;"2011-04-01";"2011-08-25";146
14658;2;47.0;247.15;"2011-07-17";"2011-10-20";95
14659;9;1195.0;2529.93;"2010-12-07";"2011-11-17";345
14660;2;228.0;285.74;"2011-09-04";"2011-10-09";35
14661;1;35.0;107.95;"2011-06-16";"2011-06-16";0
14662;4;602.0;771.17;"2011-05-10";"2011-11-09";183
14664;2;466.0;637.89;"2011-05-05";"2011-08-05";92
14665;5;740.0;1835.7;"2011-05-24";"2011-11-27";187
14666;1;161.0;195.25;"2011-07-10";"2011-07-10";0
14667;25;5385.0;9241.2;"2011-01-05";"2011-11-20";319
14669;3;775.0;1269.99;"2011-03-30";"2011-10-30";214
14670;2;337.0;411.53;"2011-08-11";"2011-08-11";0
14672;2;454.0;765.55;"2011-03-22";"2011-11-08";231
14673;5;1004.0;1736.4;"2011-01-09";"2011-10-27";291
14675;1;341.0;604.75;"2011-09-06";"2011-09-06";0
14676;6;2500.0;2548.24;"2011-04-21";"2011-11-28";221
14680;16;13476.0;28754.11;"2010-12-08";"2011-12-07";364
14681;3;76.0;498.95;"2011-11-13";"2011-11-23";10
14682;2;80.0;52.0;"2010-12-06";"2011-12-04";363
14684;5;853.0;1236.28;"2011-02-01";"2011-11-20";292
14687;1;470.0;628.38;"2011-08-22";"2011-08-22";0
14688;21;3621.0;5630.87;"2010-12-01";"2011-12-07";371
14689;1;76.0;112.8;"2011-11-25";"2011-11-25";0
14690;2;170.0;371.7;"2011-02-04";"2011-04-08";63
14691;5;707.0;2114.33;"2011-05-23";"2011-11-22";183
14692;4;265.0;591.55;"2011-04-19";"2011-11-08";203
14693;1;34.0;172.9;"2011-09-19";"2011-09-19";0
14696;7;1630.0;2078.95;"2010-12-03";"2011-11-13";345
14697;2;181.0;188.61;"2011-11-17";"2011-11-17";0
14698;5;615.0;1250.76;"2010-12-09";"2011-11-01";327
14699;1;77.0;109.13;"2011-11-21";"2011-11-21";0
14700;3;1342.0;2235.3;"2010-12-05";"2011-11-06";336
14701;9;932.0;2549.37;"2011-02-07";"2011-10-20";255
14702;17;1454.0;3292.14;"2011-01-24";"2011-12-06";316
14703;1;183.0;318.17;"2011-09-16";"2011-09-16";0
14704;9;1082.0;1546.91;"2010-12-09";"2011-10-19";314
14705;1;100.0;179.0;"2011-12-07";"2011-12-07";0
14708;3;621.0;1126.37;"2010-12-23";"2011-10-28";309
14709;13;2484.0;4921.04;"2010-12-06";"2011-11-18";347
14710;4;378.0;606.13;"2011-03-02";"2011-11-30";273
14711;11;978.0;2868.8;"2010-12-12";"2011-12-04";357
14712;3;315.0;917.07;"2011-06-03";"2011-11-06";156
14713;11;1615.0;2666.36;"2010-12-09";"2011-11-17";343
14714;1;229.0;160.19;"2011-07-10";"2011-07-10";0
14715;4;521.0;867.38;"2011-04-01";"2011-09-19";171
14716;2;604.0;329.68;"2011-02-16";"2011-04-18";61
14719;5;1032.0;1602.13;"2011-01-12";"2011-11-28";320
14720;3;219.0;663.81;"2011-06-22";"2011-10-18";118
14722;1;120.0;187.92;"2011-04-26";"2011-04-26";0
14723;6;695.0;1158.3;"2010-12-09";"2011-10-05";300
14725;1;593.0;718.08;"2011-07-10";"2011-07-10";0
14727;1;62.0;268.58;"2011-08-31";"2011-08-31";0
14729;1;197.0;313.49;"2010-12-02";"2010-12-02";0
14730;8;1132.0;2005.06;"2011-01-17";"2011-11-21";308
14731;3;256.0;380.02;"2011-01-11";"2011-11-29";322
14732;8;1405.0;2702.49;"2010-12-08";"2011-11-14";341
14733;12;3764.0;9585.91;"2011-01-07";"2011-12-01";328
14735;32;2264.0;6065.69;"2011-01-25";"2011-12-08";317
14737;3;345.0;1164.55;"2011-03-07";"2011-10-25";232
14738;7;601.0;1314.45;"2011-02-18";"2011-12-06";291
14739;7;3820.0;3902.28;"2011-01-10";"2011-11-20";314
14740;3;735.0;1448.21;"2011-07-31";"2011-12-08";130
14741;6;841.0;1400.34;"2010-12-05";"2011-12-07";367
14744;7;627.0;1099.98;"2011-01-11";"2011-11-29";322
14745;5;1038.0;1220.26;"2010-12-14";"2011-08-02";231
14747;1;84.0;328.2;"2011-10-17";"2011-10-17";0
14748;5;1223.0;1415.75;"2010-12-20";"2011-11-23";338
14752;1;260.0;389.64;"2011-02-09";"2011-02-09";0
14753;1;211.0;563.15;"2011-10-06";"2011-10-06";0
14754;2;486.0;638.05;"2011-02-01";"2011-06-26";145
14755;11;2219.0;5010.28;"2011-01-27";"2011-11-27";304
14756;1;416.0;738.96;"2011-09-15";"2011-09-15";0
14757;1;160.0;420.5;"2011-11-06";"2011-11-06";0
14758;4;419.0;1484.06;"2011-05-01";"2011-11-29";212
14759;3;569.0;1625.97;"2011-08-01";"2011-11-10";101
14760;1;40.0;89.2;"2011-06-21";"2011-06-21";0
14761;2;118.0;255.9;"2011-03-24";"2011-12-01";252
14762;1;341.0;300.52;"2011-09-20";"2011-09-20";0
14764;1;190.0;278.3;"2011-01-16";"2011-01-16";0
14765;3;135.0;254.11;"2011-01-27";"2011-08-03";188
14766;6;1349.0;2473.37;"2011-01-17";"2011-11-21";308
14768;2;52.0;192.6;"2011-06-19";"2011-08-25";67
14769;8;7436.0;10674.75;"2011-02-28";"2011-12-04";279
14770;2;490.0;876.42;"2011-04-17";"2011-11-10";207
14772;1;82.0;139.26;"2011-08-03";"2011-08-03";0
14775;3;1174.0;1011.9;"2010-12-07";"2011-12-02";360
14776;11;3134.0;2538.3;"2010-12-06";"2011-11-17";346
14778;2;306.0;730.86;"2011-06-01";"2011-06-20";19
14779;3;84.0;386.15;"2011-04-15";"2011-08-11";118
14780;2;310.0;447.68;"2011-10-27";"2011-12-06";40
14782;1;114.0;200.1;"2011-04-26";"2011-04-26";0
14784;2;237.0;289.99;"2011-04-15";"2011-06-19";65
14785;2;84.0;77.4;"2011-09-13";"2011-10-03";20
14788;2;421.0;679.44;"2011-06-22";"2011-10-17";117
14789;1;116.0;197.64;"2011-06-08";"2011-06-08";0
14790;4;699.0;745.06;"2011-06-10";"2011-10-10";122
14792;1;2.0;6.2;"2011-11-23";"2011-11-23";0
14793;1;91.0;228.99;"2011-08-04";"2011-08-04";0
14794;7;673.0;1319.91;"2011-03-25";"2011-12-02";252
14795;1;17.0;131.45;"2011-03-02";"2011-03-02";0
14796;17;6025.0;8022.49;"2011-01-11";"2011-12-05";328
14798;3;150.0;173.74;"2010-12-05";"2011-05-25";171
14799;1;146.0;157.7;"2010-12-10";"2010-12-12";2
14800;12;3655.0;4339.74;"2010-12-01";"2011-11-29";363
14801;1;175.0;193.14;"2011-11-27";"2011-11-27";0
14803;3;370.0;845.55;"2011-03-14";"2011-08-25";164
14804;1;121.0;353.27;"2011-10-10";"2011-10-10";0
14805;4;115.0;554.65;"2010-12-02";"2011-09-15";287
14806;1;330.0;193.39;"2011-11-06";"2011-11-06";0
14808;8;2147.0;2741.17;"2011-02-07";"2011-11-07";273
14810;11;1016.0;2087.88;"2010-12-12";"2011-12-07";360
14813;2;67.0;155.43;"2010-12-12";"2010-12-12";0
14815;2;744.0;778.5;"2011-04-01";"2011-11-17";230
14816;1;5.0;271.85;"2011-12-07";"2011-12-07";0
14817;2;655.0;1110.34;"2011-08-18";"2011-12-05";109
14818;3;324.0;657.8;"2011-02-22";"2011-11-08";259
14819;2;109.0;272.07;"2011-11-22";"2011-12-08";16
14820;4;253.0;507.29;"2011-02-03";"2011-11-06";276
14821;1;20.0;48.8;"2011-01-11";"2011-01-11";0
14823;3;88.0;321.43;"2011-01-07";"2011-12-08";335
14824;4;525.0;1127.71;"2011-05-05";"2011-11-09";188
14825;12;991.0;2226.91;"2011-01-04";"2011-12-01";331
14828;3;2172.0;2139.76;"2011-03-20";"2011-12-08";263
14829;4;452.0;697.55;"2010-12-07";"2011-06-07";182
14830;1;169.0;197.13;"2010-12-02";"2010-12-02";0
14834;6;734.0;1720.3;"2011-07-11";"2011-12-02";144
14836;3;45.0;102.45;"2011-05-23";"2011-10-05";135
14837;4;1436.0;1649.5;"2011-03-01";"2011-12-04";278
14840;1;31.0;62.85;"2011-09-13";"2011-09-13";0
14841;6;1778.0;3295.76;"2010-12-02";"2011-11-29";362
14842;4;1166.0;2824.69;"2011-02-10";"2011-12-09";302
14844;4;1833.0;3189.81;"2011-01-25";"2011-11-24";303
14847;1;120.0;309.4;"2011-04-18";"2011-04-18";0
14849;25;5694.0;7930.54;"2010-12-02";"2011-11-22";355
14850;1;293.0;325.75;"2011-05-19";"2011-05-19";0
14851;2;325.0;511.35;"2011-07-18";"2011-10-05";79
14852;6;1747.0;2836.69;"2011-01-19";"2011-12-02";317
14853;2;82.0;475.8;"2011-07-13";"2011-11-24";134
14854;7;1832.0;2759.83;"2011-02-20";"2011-11-11";264
14855;2;267.0;645.65;"2011-05-25";"2011-07-14";50
14856;3;714.0;1311.38;"2011-04-04";"2011-12-05";245
14857;2;464.0;1173.12;"2011-04-19";"2011-11-29";224
14859;4;671.0;1353.74;"2011-09-21";"2011-12-01";71
14860;1;232.0;170.32;"2011-08-15";"2011-08-15";0
14861;1;117.0;125.79;"2010-12-05";"2010-12-05";0
14862;2;772.0;841.2;"2011-04-18";"2011-06-26";69
14863;1;132.0;266.76;"2011-06-06";"2011-06-06";0
14865;2;108.0;52.2;"2010-12-08";"2011-10-17";313
14866;12;6752.0;14389.9;"2010-12-13";"2011-11-30";352
14867;3;328.0;710.28;"2010-12-10";"2011-11-16";341
14868;8;1405.0;2953.59;"2011-03-15";"2011-11-11";241
14869;2;550.0;725.7;"2011-09-01";"2011-10-10";39
14870;1;119.0;327.25;"2011-09-25";"2011-09-25";0
14871;4;185.0;522.38;"2011-01-17";"2011-10-27";283
14873;1;168.0;519.68;"2011-11-25";"2011-11-25";0
14875;2;558.0;1465.32;"2011-08-18";"2011-09-22";35
14878;9;802.0;1485.54;"2011-01-06";"2011-12-04";332
14880;3;373.0;706.19;"2010-12-12";"2011-11-04";327
14881;1;316.0;255.4;"2011-08-05";"2011-08-05";0
14882;2;158.0;589.7;"2011-04-18";"2011-06-17";60
14883;6;790.0;761.59;"2011-03-09";"2011-11-23";259
14885;1;724.0;765.32;"2011-06-05";"2011-06-05";0
14886;1;160.0;364.8;"2011-10-10";"2011-10-10";0
14887;1;1100.0;1862.0;"2011-10-27";"2011-10-27";0
14888;1;184.0;369.2;"2011-11-28";"2011-11-28";0
14889;1;90.0;135.9;"2011-03-22";"2011-03-22";0
14890;1;51.0;125.65;"2011-10-10";"2011-10-10";0
14891;2;505.0;554.38;"2010-12-05";"2011-04-20";136
14893;2;799.0;1237.85;"2011-09-26";"2011-10-06";10
14894;1;265.0;655.75;"2011-10-11";"2011-10-11";0
14895;20;4851.0;11138.71;"2011-01-06";"2011-11-30";328
14896;2;279.0;468.77;"2011-01-19";"2011-11-30";315
14897;4;468.0;1366.38;"2010-12-03";"2011-10-13";314
14898;6;1020.0;1303.52;"2010-12-09";"2011-11-02";328
14901;9;661.0;1421.29;"2010-12-05";"2011-11-08";338
14902;1;218.0;332.66;"2011-06-26";"2011-06-26";0
14903;5;1536.0;2810.63;"2011-06-27";"2011-12-05";161
14904;2;1985.0;1025.44;"2011-06-24";"2011-10-30";128
14905;2;287.0;616.15;"2011-03-24";"2011-11-09";230
14907;7;1691.0;3501.1;"2011-01-07";"2011-10-27";293
14908;1;132.0;277.8;"2011-11-07";"2011-11-07";0
14910;4;238.0;434.35;"2011-05-16";"2011-12-06";204
14911;201;80265.0;143825.06;"2010-12-02";"2011-12-08";371
14912;2;971.0;867.85;"2011-09-02";"2011-10-20";48
14913;4;1743.0;1227.43;"2010-12-20";"2011-09-01";255
14915;2;112.0;307.48;"2011-08-17";"2011-09-27";41
14916;4;1136.0;1268.98;"2011-04-14";"2011-11-14";214
14918;2;675.0;1610.15;"2011-04-03";"2011-07-21";109
14920;2;509.0;977.77;"2011-11-22";"2011-11-22";0
14921;2;953.0;1316.07;"2011-05-23";"2011-12-04";195
14923;1;418.0;749.1;"2010-12-13";"2010-12-13";0
14924;1;64.0;310.05;"2011-10-24";"2011-10-24";0
14929;1;136.0;223.88;"2011-05-12";"2011-05-12";0
14930;3;1166.0;2372.86;"2011-08-12";"2011-08-31";19
14931;5;417.0;1257.68;"2011-07-21";"2011-11-29";131
14932;1;80.0;363.53;"2011-01-19";"2011-01-19";0
14934;2;1042.0;1890.94;"2011-08-04";"2011-10-18";75
14935;1;935.0;1784.71;"2011-06-20";"2011-06-20";0
14936;8;4085.0;8137.02;"2011-01-31";"2011-11-20";293
14937;3;484.0;1621.88;"2011-06-08";"2011-12-05";180
14944;12;2815.0;5900.25;"2010-12-09";"2011-11-17";343
14946;1;22.0;100.9;"2011-09-19";"2011-09-19";0
14947;2;179.0;290.82;"2011-06-07";"2011-11-11";157
14948;6;673.0;1101.97;"2011-05-18";"2011-11-16";182
14950;1;136.0;371.2;"2011-08-14";"2011-08-14";0
14951;1;311.0;311.69;"2011-10-27";"2011-10-27";0
14952;11;3355.0;8099.49;"2011-01-27";"2011-11-29";306
14953;1;225.0;289.82;"2011-07-03";"2011-07-03";0
14954;1;127.0;336.17;"2011-09-23";"2011-09-23";0
14957;1;34.0;58.49;"2011-10-10";"2011-10-10";0
14958;3;129.0;499.68;"2010-12-13";"2011-10-24";315
14959;4;494.0;695.42;"2011-06-23";"2011-11-23";153
14960;2;221.0;221.27;"2011-02-14";"2011-10-10";238
14961;9;3708.0;7044.68;"2011-02-14";"2011-11-11";270
14962;1;44.0;126.7;"2011-09-05";"2011-09-05";0
14963;5;1176.0;1487.8;"2010-12-19";"2011-12-02";348
14964;1;143.0;206.21;"2011-10-20";"2011-10-20";0
14965;2;365.0;599.0;"2011-09-13";"2011-09-13";0
14966;1;187.0;191.32;"2011-09-19";"2011-09-19";0
14967;1;140.0;463.8;"2010-12-17";"2010-12-17";0
14968;1;127.0;147.59;"2011-05-23";"2011-05-23";0
14970;4;250.0;1592.06;"2011-05-08";"2011-11-15";191
14971;3;644.0;1116.57;"2011-02-10";"2011-04-18";67
14972;1;28.0;114.77;"2011-06-16";"2011-06-16";0
14973;3;369.0;1314.45;"2011-05-27";"2011-11-14";171
14974;1;44.0;114.39;"2011-03-27";"2011-03-27";0
14975;1;380.0;279.94;"2011-12-04";"2011-12-05";1
14976;7;234.0;790.86;"2011-04-08";"2011-12-08";244
14978;5;525.0;1931.42;"2011-04-04";"2011-11-10";220
14981;1;97.0;102.12;"2011-10-23";"2011-10-23";0
14984;2;60.0;213.27;"2011-01-06";"2011-08-15";221
14985;2;260.0;296.75;"2011-02-28";"2011-12-07";282
14987;2;128.0;326.4;"2011-01-19";"2011-09-11";235
14988;1;141.0;334.54;"2011-11-23";"2011-11-23";0
14995;2;103.0;233.23;"2011-03-20";"2011-08-11";144
14997;3;1120.0;546.2;"2011-01-18";"2011-10-03";258
14998;2;270.0;429.87;"2011-02-20";"2011-11-01";254
15000;1;218.0;490.52;"2011-01-05";"2011-01-05";0
15002;4;862.0;1641.76;"2011-01-09";"2011-07-20";192
15004;1;630.0;1246.32;"2011-04-21";"2011-04-26";5
15005;28;4247.0;6316.57;"2010-12-07";"2011-12-07";365
15006;1;302.0;502.09;"2010-12-10";"2010-12-10";0
15007;1;69.0;156.91;"2011-03-21";"2011-03-21";0
15009;3;642.0;1261.78;"2011-07-06";"2011-09-22";78
15010;1;184.0;308.94;"2011-04-11";"2011-04-11";0
15012;2;231.0;423.04;"2010-12-02";"2011-12-07";370
15014;2;151.0;260.17;"2011-01-27";"2011-02-17";21
15016;1;76.0;170.04;"2011-02-07";"2011-02-07";0
15017;1;63.0;125.58;"2011-04-18";"2011-04-18";0
15018;3;189.0;496.21;"2011-01-07";"2011-10-11";277
