customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16230,25,2,542.03,4,3,3,433,Loyalists
16232,20,4,990.88,4,4,4,444,Champions
16233,26,3,536.68,4,4,3,443,Loyalists
16235,51,5,867.31,3,4,3,343,Loyalists
16236,41,1,432.2,3,2,2,322,At risk
16239,5,2,414.2,5,3,2,532,Loyalists
16240,36,2,3718.8,3,3,5,335,Loyalists
16241,9,13,2607.87,5,5,5,555,Champions
16242,19,7,3603.21,4,5,5,455,Champions
16243,4,2,409.1,5,3,2,532,Loyalists
16244,17,2,1522.75,4,3,4,434,Loyalists
16245,68,3,1413.66,2,4,4,244,At risk
16247,296,1,114.56,1,2,1,121,Hibernating
16248,15,1,152.94,4,2,1,421,At risk
16249,6,5,1800.07,5,4,4,544,Champions
16250,75,2,389.44,2,3,2,232,At risk
16253,23,2,3683.86,4,3,5,435,Loyalists
16255,48,8,2619.91,3,5,5,355,Loyalists
16256,86,1,752.43,2,2,3,223,Hibernating
16257,319,1,46.95,1,2,1,121,Hibernating
16258,24,5,5203.51,4,4,5,445,Champions
16260,363,1,1035.45,1,2,4,124,Hibernating
16261,34,4,746.83,3,4,3,343,Loyalists
16265,62,9,5447.0,3,5,5,355,Loyalists
16266,5,7,861.89,5,5,3,553,Loyalists
16268,26,2,667.65,4,3,3,433,Loyalists
16270,278,1,1141.24,1,2,4,124,Hibernating
16271,41,5,1429.24,3,4,4,344,Loyalists
16272,145,1,411.7,2,2,2,222,Hibernating
16274,372,1,357.95,1,2,2,122,Hibernating
16275,2,1,559.87,5,2,3,523,At risk
16276,319,1,810.6,1,2,3,123,Hibernating
16278,96,1,566.38,2,2,3,223,Hibernating
16279,64,3,1509.58,3,4,4,344,Loyalists
16281,30,1,2062.06,4,2,5,425,At risk
16282,275,1,168.3,1,2,1,121,Hibernating
16283,13,5,1570.81,4,4,4,444,Champions
16284,204,2,823.97,1,3,3,133,At risk
16287,293,1,142.5,1,2,1,121,Hibernating
16292,156,1,302.25,2,2,2,222,Hibernating
16293,13,10,2248.99,4,5,5,455,Champions
16295,8,4,1328.55,5,4,4,544,Champions
16297,90,1,301.9,2,2,2,222,Hibernating
16298,141,3,598.2,2,4,3,243,At risk
16302,172,1,233.22,1,2,1,121,Hibernating
16303,143,3,5360.63,2,4,5,245,At risk
16305,207,1,361.22,1,2,2,122,Hibernating
16306,19,6,632.27,4,5,3,453,Loyalists
16308,22,4,2560.0,4,4,5,445,Champions
16309,38,2,706.57,3,3,3,333,Loyalists
16311,109,2,616.26,2,3,3,233,At risk
16313,44,2,274.15,3,3,2,332,Loyalists
16315,250,1,226.37,1,2,1,121,Hibernating
16316,12,8,2938.91,5,5,5,555,Champions
16317,149,3,1341.65,2,4,4,244,At risk
16318,242,1,328.15,1,2,2,122,Hibernating
16319,23,1,404.4,4,2,2,422,At risk
16320,18,2,1038.46,4,3,4,434,Loyalists
16321,30,5,373.65,4,4,2,442,Loyalists
16322,37,2,326.75,3,3,2,332,Loyalists
16323,2,1,207.5,5,2,1,521,At risk
16324,178,3,428.68,1,4,2,142,At risk
16325,47,3,594.24,3,4,3,343,Loyalists
16326,15,14,3110.96,4,5,5,455,Champions
16327,4,6,3844.22,5,5,5,555,Champions
16330,107,3,251.91,2,4,2,242,At risk
16332,13,7,1593.2,4,5,4,454,Champions
16333,2,22,26626.8,5,5,5,555,Champions
16337,254,1,151.05,1,2,1,121,Hibernating
16338,261,1,214.8,1,2,1,121,Hibernating
16339,134,1,109.95,2,2,1,221,Hibernating
16340,111,1,549.07,2,2,3,223,Hibernating
16341,6,4,1971.87,5,4,4,544,Champions
16342,34,4,322.41,3,4,2,342,Loyalists
16343,90,2,370.48,2,3,2,232,At risk
16344,262,1,101.1,1,2,1,121,Hibernating
16345,307,1,575.41,1,2,3,123,Hibernating
16347,73,2,887.65,2,3,3,233,At risk
16348,37,7,1469.45,3,5,4,354,Loyalists
16349,153,1,53.5,2,2,1,221,Hibernating
16350,18,4,1116.47,4,4,4,444,Champions
16351,256,1,153.9,1,2,1,121,Hibernating
16352,108,2,494.44,2,3,3,233,At risk
16353,23,23,6675.71,4,5,5,455,Champions
16354,15,2,395.8,4,3,2,432,Loyalists
16356,3,3,211.77,5,4,1,541,Loyalists
16357,19,3,658.88,4,4,3,443,Loyalists
16358,16,4,2027.5,4,4,4,444,Champions
16359,19,9,1750.92,4,5,4,454,Champions
16360,22,6,3512.53,4,5,5,455,Champions
16361,27,4,896.66,4,4,3,443,Loyalists
16362,10,5,734.77,5,4,3,543,Loyalists
16363,373,1,109.36,1,2,1,121,Hibernating
16364,75,2,707.04,2,3,3,233,At risk
16365,61,9,1540.42,3,5,4,354,Loyalists
16366,115,1,327.3,2,2,2,222,Hibernating
16367,257,2,804.49,1,3,3,133,At risk
16368,41,2,497.43,3,3,3,333,Loyalists
16369,2,3,1553.66,5,4,4,544,Champions
16370,26,4,1320.56,4,4,4,444,Champions
16372,227,2,367.93,1,3,2,132,At risk
16374,20,2,473.03,4,3,2,432,Loyalists
16376,61,2,987.01,3,3,4,334,Loyalists
16377,88,1,676.2,2,2,3,223,Hibernating
16378,51,3,362.95,3,4,2,342,Loyalists
16379,44,4,2157.4,3,4,5,345,Loyalists
16380,13,1,1780.59,4,2,4,424,At risk
16383,33,2,668.36,3,3,3,333,Loyalists
16384,73,2,584.5,2,3,3,233,At risk
16385,12,3,555.89,5,4,3,543,Loyalists
16386,61,2,317.2,3,3,2,332,Loyalists
16387,236,1,94.36,1,2,1,121,Hibernating
16389,11,4,1382.07,5,4,4,544,Champions
16392,93,1,221.19,2,2,1,221,Hibernating
16393,20,13,3046.21,4,5,5,455,Champions
16394,5,5,1555.34,5,4,4,544,Champions
16395,12,5,1486.9,5,4,4,544,Champions
16398,62,2,1705.8,3,3,4,334,Loyalists
16399,32,2,408.57,3,3,2,332,Loyalists
16400,82,1,303.93,2,2,2,222,Hibernating
16401,15,12,4098.32,4,5,5,455,Champions
16402,82,2,299.6,2,3,2,232,At risk
16403,206,1,177.5,1,2,1,121,Hibernating
16404,25,1,443.05,4,2,2,422,At risk
16405,181,2,167.25,1,3,1,131,At risk
16406,114,1,163.07,2,2,1,221,Hibernating
16407,2,10,2126.93,5,5,5,555,Champions
16409,41,5,2028.88,3,4,4,344,Loyalists
16411,120,2,214.65,2,3,1,231,At risk
16412,2,1,151.83,5,2,1,521,At risk
16413,5,1,262.2,5,2,2,522,At risk
16414,121,2,126.25,2,3,1,231,At risk
16415,310,1,210.35,1,2,1,121,Hibernating
16416,5,3,1051.4,5,4,4,544,Champions
16418,27,3,675.27,4,4,3,443,Loyalists
16419,106,6,972.23,2,5,4,254,At risk
16422,5,51,34684.4,5,5,5,555,Champions
16423,156,1,346.12,2,2,2,222,Hibernating
16424,374,1,133.56,1,2,1,121,Hibernating
16425,181,1,302.7,1,2,2,122,Hibernating
16426,41,10,1908.25,3,5,4,354,Loyalists
16427,79,2,241.06,2,3,1,231,At risk
16429,109,1,284.55,2,2,2,222,Hibernating
16430,5,1,300.85,5,2,2,522,At risk
16431,18,3,642.81,4,4,3,443,Loyalists
16432,18,1,287.4,4,2,2,422,At risk
16433,180,1,184.26,1,2,1,121,Hibernating
16434,1,7,1522.25,5,5,4,554,Champions
16438,53,5,798.35,3,4,3,343,Loyalists
16440,20,5,3640.67,4,4,5,445,Champions
16441,23,2,381.2,4,3,2,432,Loyalists
16442,29,3,616.79,4,4,3,443,Loyalists
16444,2,4,654.67,5,4,3,543,Loyalists
16445,233,1,230.51,1,2,1,121,Hibernating
16446,11,2,168472.5,5,3,5,535,Loyalists
16447,201,1,259.01,1,2,2,122,Hibernating
16448,3,1,188.89,5,2,1,521,At risk
16449,3,2,707.69,5,3,3,533,Loyalists
16450,240,1,311.92,1,2,2,122,Hibernating
16451,66,1,266.97,2,2,2,222,Hibernating
16454,17,2,6.9,4,3,1,431,Loyalists
16455,10,7,1841.18,5,5,4,554,Champions
16456,29,5,2158.37,4,4,5,445,Champions
16457,23,1,208.36,4,2,1,421,At risk
16458,22,18,3482.74,4,5,5,455,Champions
16460,30,3,814.72,4,4,3,443,Loyalists
16461,325,1,151.42,1,2,1,121,Hibernating
16462,32,3,136.0,3,4,1,341,Loyalists
16463,9,4,1422.4,5,4,4,544,Champions
16464,48,3,1314.68,3,4,4,344,Loyalists
16466,4,7,1603.46,5,5,4,554,Champions
16468,32,1,74.9,3,2,1,321,At risk
16469,48,4,650.43,3,4,3,343,Loyalists
16470,2,4,762.39,5,4,3,543,Loyalists
16471,104,1,223.95,2,2,1,221,Hibernating
16473,139,3,316.11,2,4,2,242,At risk
16474,22,7,1871.5,4,5,4,454,Champions
16475,67,4,544.3,2,4,3,243,At risk
16477,17,7,2494.46,4,5,5,455,Champions
16478,18,3,331.0,4,4,2,442,Loyalists
16479,68,2,300.83,2,3,2,232,At risk
16480,34,1,769.29,3,2,3,323,At risk
16482,89,1,220.62,2,2,1,221,Hibernating
16483,2,1,139.35,5,2,1,521,At risk
16484,311,2,404.3,1,3,2,132,At risk
16485,36,1,363.65,3,2,2,322,At risk
16488,141,3,498.8,2,4,3,243,At risk
16491,331,1,731.5,1,2,3,123,Hibernating
16493,46,4,1351.63,3,4,4,344,Loyalists
16494,170,1,826.53,1,2,3,123,Hibernating
16495,44,3,684.41,3,4,3,343,Loyalists
16496,13,3,1599.52,4,4,4,444,Champions
16497,8,6,2965.69,5,5,5,555,Champions
16498,268,2,100.97,1,3,1,131,At risk
16499,296,2,365.45,1,3,2,132,At risk
16500,51,6,400.86,3,5,2,352,Loyalists
16503,19,4,1431.93,4,4,4,444,Champions
16504,159,1,484.38,2,2,2,222,Hibernating
16505,208,1,777.6,1,2,3,123,Hibernating
16506,123,2,90.3,2,3,1,231,At risk
16509,171,1,363.7,1,2,2,122,Hibernating
16510,369,1,248.1,1,2,1,121,Hibernating
16511,86,3,950.26,2,4,4,244,At risk
16513,51,4,874.59,3,4,3,343,Loyalists
16515,51,5,1627.13,3,4,4,344,Loyalists
16516,200,1,101.7,1,2,1,121,Hibernating
16517,114,1,162.7,2,2,1,221,Hibernating
16518,13,2,484.32,4,3,2,432,Loyalists
16519,157,2,215.08,2,3,1,231,At risk
16520,36,3,1046.57,3,4,4,344,Loyalists
16523,5,21,9418.47,5,5,5,555,Champions
16525,2,26,13027.45,5,5,5,555,Champions
16526,299,1,290.36,1,2,2,122,Hibernating
16527,51,1,228.06,3,2,1,321,At risk
16528,44,1,244.41,3,2,1,321,At risk
16529,372,1,455.25,1,2,2,122,Hibernating
16531,32,7,1244.59,3,5,4,354,Loyalists
16532,108,3,6748.8,2,4,5,245,At risk
16533,4,3,1095.56,5,4,4,544,Champions
16535,52,1,593.75,3,2,3,323,At risk
16536,125,1,548.97,2,2,3,223,Hibernating
16539,25,4,1388.81,4,4,4,444,Champions
16542,3,1,119.62,5,2,1,521,At risk
16545,278,1,339.3,1,2,2,122,Hibernating
16546,153,2,787.15,2,3,3,233,At risk
16549,12,10,4154.64,5,5,5,555,Champions
16550,32,5,2298.97,3,4,5,345,Loyalists
16551,86,3,922.12,2,4,3,243,At risk
16552,43,2,379.73,3,3,2,332,Loyalists
16553,11,12,5719.82,5,5,5,555,Champions
16554,26,3,837.1,4,4,3,443,Loyalists
16555,123,2,285.89,2,3,2,232,At risk
16556,8,7,3313.79,5,5,5,555,Champions
16557,152,2,281.85,2,3,2,232,At risk
16558,2,20,8338.49,5,5,5,555,Champions
16560,178,2,841.41,1,3,3,133,At risk
16561,11,2,511.12,5,3,3,533,Loyalists
16563,3,1,1077.74,5,2,4,524,At risk
16565,317,1,173.7,1,2,1,121,Hibernating
16566,2,5,614.66,5,4,3,543,Loyalists
16567,2,2,865.6,5,3,3,533,Loyalists
16569,44,1,124.2,3,2,1,321,At risk
16570,5,10,3738.4,5,5,5,555,Champions
16571,125,3,1421.69,2,4,4,244,At risk
16572,107,3,1009.6,2,4,4,244,At risk
16573,59,2,663.61,3,3,3,333,Loyalists
16574,27,1,451.44,4,2,2,422,At risk
16581,339,1,105.84,1,2,1,121,Hibernating
16582,132,1,313.62,2,2,2,222,Hibernating
16583,374,1,233.45,1,2,1,121,Hibernating
16584,48,2,936.08,3,3,3,333,Loyalists
16586,54,1,463.95,3,2,2,322,At risk
16587,30,1,225.15,4,2,1,421,At risk
16589,27,3,459.24,4,4,2,442,Loyalists
16591,25,1,213.5,4,2,1,421,At risk
16592,5,16,4113.68,5,5,5,555,Champions
16593,247,3,330.03,1,4,2,142,At risk
16594,34,1,181.09,3,2,1,321,At risk
16595,13,1,360.16,4,2,2,422,At risk
16596,90,2,250.15,2,3,1,231,At risk
16597,47,1,90.04,3,2,1,321,At risk
16598,138,1,145.05,2,2,1,221,Hibernating
16600,32,6,813.52,3,5,3,353,Loyalists
16601,288,1,244.8,1,2,1,121,Hibernating
16602,249,1,528.08,1,2,3,123,Hibernating
16603,33,2,482.47,3,3,2,332,Loyalists
16607,9,14,3347.71,5,5,5,555,Champions
16609,3,7,5493.46,5,5,5,555,Champions
16610,24,1,75.66,4,2,1,421,At risk
16611,366,1,129.49,1,2,1,121,Hibernating
16612,149,4,1187.66,2,4,4,244,At risk
16613,25,1,618.59,4,2,3,423,At risk
16614,339,1,506.19,1,2,3,123,Hibernating
16616,86,2,500.42,2,3,3,233,At risk
16617,33,1,151.85,3,2,1,321,At risk
16618,16,5,2647.59,4,4,5,445,Champions
16619,81,1,226.21,2,2,1,221,Hibernating
16620,45,2,178.96,3,3,1,331,Loyalists
16621,22,4,813.48,4,4,3,443,Loyalists
16623,47,1,129.45,3,2,1,321,At risk
16624,2,2,810.57,5,3,3,533,Loyalists
16625,104,1,333.08,2,2,2,222,Hibernating
16626,25,17,4413.1,4,5,5,455,Champions
16627,45,1,322.8,3,2,2,322,At risk
16628,23,5,2188.05,4,4,5,445,Champions
16629,32,2,417.73,3,3,2,332,Loyalists
16633,31,6,2883.1,3,5,5,355,Loyalists
16634,26,2,217.9,4,3,1,431,Loyalists
16637,13,4,1154.47,4,4,4,444,Champions
16638,68,10,1680.72,2,5,4,254,At risk
16639,12,3,1257.51,5,4,4,544,Champions
16641,107,1,231.1,2,2,1,221,Hibernating
16642,13,2,688.33,4,3,3,433,Loyalists
16643,47,1,487.51,3,2,2,322,At risk
16644,18,2,833.78,4,3,3,433,Loyalists
16647,10,2,214.06,5,3,1,531,Loyalists
16648,293,1,290.66,1,2,2,122,Hibernating
16650,29,1,518.42,4,2,3,423,At risk
16652,9,7,6773.97,5,5,5,555,Champions
16653,27,2,1212.66,4,3,4,434,Loyalists
16654,32,4,601.27,3,4,3,343,Loyalists
16655,34,6,3794.52,3,5,5,355,Loyalists
16656,2,15,8625.8,5,5,5,555,Champions
16657,64,4,933.62,3,4,3,343,Loyalists
16658,338,1,123.24,1,2,1,121,Hibernating
16659,370,1,39.12,1,2,1,121,Hibernating
16660,16,4,1267.65,4,4,4,444,Champions
16665,311,1,135.4,1,2,1,121,Hibernating
16666,117,1,118.98,2,2,1,221,Hibernating
16667,24,2,570.13,4,3,3,433,Loyalists
16668,19,6,306.72,4,5,2,452,Loyalists
16669,41,3,1374.87,3,4,4,344,Loyalists
16670,6,11,4095.9,5,5,5,555,Champions
16671,180,3,1692.27,1,4,4,144,At risk
16672,9,20,8134.94,5,5,5,555,Champions
16674,4,2,319.61,5,3,2,532,Loyalists
16676,18,4,1592.12,4,4,4,444,Champions
16678,3,12,3109.99,5,5,5,555,Champions
16679,330,1,129.75,1,2,1,121,Hibernating
16680,297,1,183.7,1,2,1,121,Hibernating
16681,10,6,1770.34,5,5,4,554,Champions
16682,5,5,1028.0,5,4,4,544,Champions
16684,11,28,66653.56,5,5,5,555,Champions
16685,13,2,324.24,4,3,2,432,Loyalists
16686,2,7,3062.83,5,5,5,555,Champions
16688,12,4,1260.86,5,4,4,544,Champions
16689,34,2,422.6,3,3,2,332,Loyalists
16690,8,2,225.58,5,3,1,531,Loyalists
16692,66,2,1276.0,2,3,4,234,At risk
16693,25,2,482.01,4,3,2,432,Loyalists
16696,8,4,657.9,5,4,3,543,Loyalists
16697,39,1,112.75,3,2,1,321,At risk
16698,27,2,1998.0,4,3,4,434,Loyalists
16700,5,13,5076.55,5,5,5,555,Champions
16701,3,13,5398.3,5,5,5,555,Champions
16705,13,20,14034.99,4,5,5,455,Champions
16706,90,3,531.35,2,4,3,243,At risk
16708,318,1,656.63,1,2,3,123,Hibernating
16709,4,5,3029.87,5,4,5,545,Champions
16710,12,10,2483.04,5,5,5,555,Champions
16711,43,5,1651.03,3,4,4,344,Loyalists
16712,17,11,3645.43,4,5,5,455,Champions
16713,22,15,6923.13,4,5,5,455,Champions
16714,24,3,1161.53,4,4,4,444,Champions
16715,39,1,301.72,3,2,2,322,At risk
16716,86,2,901.2,2,3,3,233,At risk
16717,86,6,3858.38,2,5,5,255,At risk
16718,361,1,623.75,1,2,3,123,Hibernating
16719,33,7,1790.42,3,5,4,354,Loyalists
16720,170,1,155.24,1,2,1,121,Hibernating
16721,78,1,292.47,2,2,2,222,Hibernating
16722,5,13,4730.81,5,5,5,555,Champions
16723,75,2,589.15,2,3,3,233,At risk
16725,180,7,781.02,1,5,3,153,At risk
16726,2,5,1382.02,5,4,4,544,Champions
16727,317,1,272.82,1,2,2,122,Hibernating
16728,34,4,1054.67,3,4,4,344,Loyalists
16729,5,21,7239.92,5,5,5,555,Champions
16730,31,3,743.11,3,4,3,343,Loyalists
16732,212,1,603.75,1,2,3,123,Hibernating
16734,137,3,650.51,2,4,3,243,At risk
16735,36,5,2300.56,3,4,5,345,Loyalists
16737,2,1,417.6,5,2,2,522,At risk
16738,174,1,3.75,1,2,1,121,Hibernating
16739,319,1,323.0,1,2,2,122,Hibernating
16742,328,1,464.9,1,2,2,122,Hibernating
16743,17,7,2238.09,4,5,5,455,Champions
16744,34,7,1304.76,3,5,4,354,Loyalists
16745,17,17,7194.3,4,5,5,455,Champions
16746,2,18,6697.66,5,5,5,555,Champions
16747,24,2,836.06,4,3,3,433,Loyalists
16748,23,5,1515.9,4,4,4,444,Champions
16750,30,5,623.93,4,4,3,443,Loyalists
16751,202,1,1764.72,1,2,4,124,Hibernating
16752,370,1,207.5,1,2,1,121,Hibernating
16753,9,1,223.92,5,2,1,521,At risk
16754,367,1,2002.4,1,2,4,124,Hibernating
16755,27,3,1496.83,4,4,4,444,Champions
16756,20,1,239.4,4,2,1,421,At risk
16757,226,1,106.83,1,2,1,121,Hibernating
16758,19,1,369.34,4,2,2,422,At risk
16759,55,3,789.79,3,4,3,343,Loyalists
16761,89,1,316.62,2,2,2,222,Hibernating
16762,124,3,1501.38,2,4,4,244,At risk
16763,3,1,611.85,5,2,3,523,At risk
16764,16,13,2799.25,4,5,5,455,Champions
16765,162,1,34.0,2,2,1,221,Hibernating
16766,99,2,1145.6,2,3,4,234,At risk
16767,24,11,5580.6,4,5,5,455,Champions
16768,99,3,478.09,2,4,2,242,At risk
16769,73,1,380.39,2,2,2,222,Hibernating
16770,6,5,770.1,5,4,3,543,Loyalists
16771,34,5,2246.81,3,4,5,345,Loyalists
16773,5,1,171.59,5,2,1,521,At risk
16774,23,4,661.52,4,4,3,443,Loyalists
16775,5,11,1695.66,5,5,4,554,Champions
16776,12,1,388.28,5,2,2,522,At risk
16777,48,2,226.35,3,3,1,331,Loyalists
16778,32,2,245.94,3,3,1,331,Loyalists
16779,24,22,10629.72,4,5,5,455,Champions
16780,71,2,425.19,2,3,2,232,At risk
16781,369,1,311.25,1,2,2,122,Hibernating
16782,10,13,2279.9,5,5,5,555,Champions
16784,122,1,107.6,2,2,1,221,Hibernating
16788,64,2,597.48,3,3,3,333,Loyalists
16789,59,1,80.8,3,2,1,321,At risk
16790,45,6,1545.62,3,5,4,354,Loyalists
16791,11,7,1721.78,5,5,4,554,Champions
16792,127,2,110.38,2,3,1,231,At risk
16793,5,1,243.84,5,2,1,521,At risk
16794,37,10,1222.71,3,5,4,354,Loyalists
16795,323,1,414.88,1,2,2,122,Hibernating
16796,72,1,305.62,2,2,2,222,Hibernating
16800,73,1,1201.49,2,2,4,224,Hibernating
16801,2,4,1619.73,5,4,4,544,Champions
16803,19,1,332.3,4,2,2,422,At risk
16804,93,3,536.99,2,4,3,243,At risk
16805,296,2,460.59,1,3,2,132,At risk
16806,25,4,801.49,4,4,3,443,Loyalists
16807,22,3,1121.59,4,4,4,444,Champions
16808,92,2,288.42,2,3,2,232,At risk
16809,13,5,914.69,4,4,3,443,Loyalists
16810,1,1,309.54,5,2,2,522,At risk
16811,51,2,547.07,3,3,3,333,Loyalists
16812,298,1,479.35,1,2,2,122,Hibernating
16813,10,10,1692.98,5,5,4,554,Champions
16814,2,21,6509.1,5,5,5,555,Champions
16816,100,4,417.06,2,4,2,242,At risk
16817,23,9,1604.75,4,5,4,454,Champions
16818,5,11,3349.57,5,5,5,555,Champions
16820,85,1,497.61,2,2,3,223,Hibernating
16823,27,1,358.38,4,2,2,422,At risk
16824,89,2,460.64,2,3,2,232,At risk
16825,265,2,775.18,1,3,3,133,At risk
16826,365,1,341.7,1,2,2,122,Hibernating
16828,79,2,128.5,2,3,1,231,At risk
16829,260,1,197.22,1,2,1,121,Hibernating
16830,267,1,325.91,1,2,2,122,Hibernating
16832,8,3,199.15,5,4,1,541,Loyalists
16833,38,4,1106.53,3,4,4,344,Loyalists
16834,29,1,413.46,4,2,2,422,At risk
16835,178,2,180.85,1,3,1,131,At risk
16836,145,2,251.87,2,3,2,232,At risk
16837,3,11,3170.98,5,5,5,555,Champions
16838,3,2,588.85,5,3,3,533,Loyalists
16839,2,34,16594.35,5,5,5,555,Champions
16841,19,6,1869.82,4,5,4,454,Champions
16842,97,3,1264.19,2,4,4,244,At risk
16843,2,16,10196.57,5,5,5,555,Champions
16846,360,1,214.32,1,2,1,121,Hibernating
16847,303,1,193.44,1,2,1,121,Hibernating
16848,372,1,281.42,1,2,2,122,Hibernating
16849,367,1,124.57,1,2,1,121,Hibernating
16850,258,1,332.41,1,2,2,122,Hibernating
16851,48,3,342.45,3,4,2,342,Loyalists
16852,68,2,144.91,2,3,1,231,At risk
16855,148,2,328.4,2,3,2,232,At risk
16856,85,1,35.4,2,2,1,221,Hibernating
16858,356,1,375.69,1,2,2,122,Hibernating
16859,76,2,747.81,2,3,3,233,At risk
16861,11,2,173.76,5,3,1,531,Loyalists
16863,205,2,502.8,1,3,3,133,At risk
16866,211,3,207.74,1,4,1,141,At risk
16869,141,4,825.42,2,4,3,243,At risk
16871,16,6,2812.34,4,5,5,455,Champions
16872,36,3,680.02,3,4,3,343,Loyalists
16873,3,6,7123.62,5,5,5,555,Champions
16875,23,5,2095.53,4,4,5,445,Champions
16877,13,6,853.72,4,5,3,453,Loyalists
16878,57,1,13.3,3,2,1,321,At risk
16880,96,7,1519.08,2,5,4,254,At risk
16881,23,1,432.0,4,2,2,422,At risk
16882,23,3,705.12,4,4,3,443,Loyalists
16883,367,2,276.73,1,3,2,132,At risk
16884,260,2,429.84,1,3,2,132,At risk
16885,88,3,471.51,2,4,2,242,At risk
16887,240,1,194.88,1,2,1,121,Hibernating
16889,2,3,1578.67,5,4,4,544,Champions
16891,39,5,809.7,3,4,3,343,Loyalists
16892,38,5,525.54,3,4,3,343,Loyalists
16893,332,1,145.93,1,2,1,121,Hibernating
16895,18,1,219.14,4,2,1,421,At risk
16897,177,2,289.78,1,3,2,132,At risk
16898,171,3,508.81,1,4,3,143,At risk
16899,12,6,1281.56,5,5,4,554,Champions
16900,16,3,887.11,4,4,3,443,Loyalists
16902,144,1,1706.88,2,2,4,224,Hibernating
16903,187,1,373.24,1,2,2,122,Hibernating
16904,26,16,3754.27,4,5,5,455,Champions
16905,34,7,3102.43,3,5,5,355,Loyalists
16906,11,4,579.77,5,4,3,543,Loyalists
16907,31,5,981.65,3,4,4,344,Loyalists
16909,29,1,379.14,4,2,2,422,At risk
16910,16,8,1510.06,4,5,4,454,Champions
16912,13,11,2575.38,4,5,5,455,Champions
16913,152,1,113.44,2,2,1,221,Hibernating
16914,250,1,208.46,1,2,1,121,Hibernating
16915,53,6,621.68,3,5,3,353,Loyalists
16916,148,2,576.26,2,3,3,233,At risk
16917,111,1,391.52,2,2,2,222,Hibernating
16918,15,6,1068.82,4,5,4,454,Champions
16919,1,11,2596.45,5,5,5,555,Champions
16921,13,1,169.79,4,2,1,421,At risk
16923,4,19,7247.61,5,5,5,555,Champions
16924,18,3,846.75,4,4,3,443,Loyalists
16926,366,1,230.25,1,2,1,121,Hibernating
16927,110,3,543.05,2,4,3,243,At risk
16928,22,17,2847.6,4,5,5,455,Champions
16929,29,7,1295.39,4,5,4,454,Champions
16930,24,3,380.55,4,4,2,442,Loyalists
16931,2,21,4604.22,5,5,5,555,Champions
16932,373,1,161.94,1,2,1,121,Hibernating
16933,36,2,563.23,3,3,3,333,Loyalists
16934,4,2,950.93,5,3,4,534,Loyalists
16936,166,1,262.68,1,2,2,122,Hibernating
16938,61,4,2736.38,3,4,5,345,Loyalists
16940,146,3,3049.88,2,4,5,245,At risk
16942,24,9,1920.59,4,5,4,454,Champions
16943,17,3,816.73,4,4,3,443,Loyalists
16945,6,19,4345.5,5,5,5,555,Champions
16947,33,1,406.48,3,2,2,322,At risk
16948,78,3,435.02,2,4,2,242,At risk
16949,24,6,1286.27,4,5,4,454,Champions
16950,5,3,1178.56,5,4,4,544,Champions
16951,185,3,1277.75,1,4,4,144,At risk
16952,123,2,167.61,2,3,1,231,At risk
16953,199,1,20.8,1,2,1,121,Hibernating
16954,12,9,2085.08,5,5,5,555,Champions
16955,263,4,518.67,1,4,3,143,At risk
16956,109,1,308.74,2,2,2,222,Hibernating
16957,36,2,416.64,3,3,2,332,Loyalists
16959,64,1,117.35,3,2,1,321,At risk
16960,12,3,507.05,5,4,3,543,Loyalists
16961,144,1,234.17,2,2,1,221,Hibernating
16963,369,1,110.55,1,2,1,121,Hibernating
16965,27,1,201.19,4,2,1,421,At risk
16966,3,7,2154.97,5,5,5,555,Champions
16967,370,1,319.02,1,2,2,122,Hibernating
16968,47,2,439.43,3,3,2,332,Loyalists
16969,198,3,650.41,1,4,3,143,At risk
16971,262,1,357.21,1,2,2,122,Hibernating
16976,88,1,251.52,2,2,2,222,Hibernating
16978,37,1,344.33,3,2,2,322,At risk
16979,45,6,1852.0,3,5,4,354,Loyalists
16980,65,2,1078.96,3,3,4,334,Loyalists
16982,12,1,384.06,5,2,2,522,At risk
16983,80,7,1931.25,2,5,4,254,At risk
16984,67,2,4481.35,2,3,5,235,At risk
16985,17,10,5464.12,4,5,5,455,Champions
16986,193,2,1873.2,1,3,4,134,At risk
16987,3,7,1625.05,5,5,4,554,Champions
16988,51,1,126.12,3,2,1,321,At risk
16989,16,6,1133.25,4,5,4,454,Champions
16990,24,1,179.0,4,2,1,421,At risk
16992,5,5,1614.31,5,4,4,544,Champions
16996,46,6,1456.96,3,5,4,354,Loyalists
16997,142,3,702.0,2,4,3,243,At risk
16998,9,4,295.0,5,4,2,542,Loyalists
16999,32,2,484.82,3,3,2,332,Loyalists
17001,13,11,3989.57,4,5,5,455,Champions
17002,22,3,1493.73,4,4,4,444,Champions
17004,78,2,1412.94,2,3,4,234,At risk
17006,34,4,781.78,3,4,3,343,Loyalists
17007,8,6,889.93,5,5,3,553,Loyalists
17010,110,1,195.36,2,2,1,221,Hibernating
17011,201,1,270.9,1,2,2,122,Hibernating
17014,22,3,586.33,4,4,3,443,Loyalists
17015,26,3,1842.56,4,4,4,444,Champions
17017,10,20,8694.26,5,5,5,555,Champions
17018,242,2,920.1,1,3,3,133,At risk
17019,74,4,1272.61,2,4,4,244,At risk
17022,204,1,71.0,1,2,1,121,Hibernating
17024,93,3,95.85,2,4,1,241,At risk
